"","gene_id","gene_name","gene_length"
"1329919","ENSMUSG00000049504","Proser1",6114
"1329963","ENSMUSG00000049506","Sppl2c",2672
"1329980","ENSMUSG00000049511","Htr1b",4724
"1329997","ENSMUSG00000049515","Espnl",5445
"1330040","ENSMUSG00000049516","Spty2d1",6788
"1330060","ENSMUSG00000049517","Rps23",1268
"1330082","ENSMUSG00000049521","Cdc42ep1",2560
"1330094","ENSMUSG00000049526","Tmem202",1704
"1330119","ENSMUSG00000049528","Olfr429",2510
"1330135","ENSMUSG00000049530","Clrn2",944
"1330147","ENSMUSG00000049532","Sall2",5433
"1330166","ENSMUSG00000049536","Tceal1",2803
"1330176","ENSMUSG00000049537","Tecrl",2350
"1330223","ENSMUSG00000049538","Adamts16",6836
"1330371","ENSMUSG00000049539","H1f1",741
"1330379","ENSMUSG00000049548","Krt82",2110
"1330403","ENSMUSG00000049550","Clip1",12388
"1330846","ENSMUSG00000049551","Fzd9",2293
"1330854","ENSMUSG00000049553","Polr1a",11871
"1331062","ENSMUSG00000049555","Tmie",3094
"1331087","ENSMUSG00000049556","Lingo1",4715
"1331158","ENSMUSG00000049560","Defb20",690
"1331168","ENSMUSG00000049561","Olfr95",5169
"1331185","ENSMUSG00000049562","Ap5b1",3237
"1331213","ENSMUSG00000049565","Aknad1",7472
"1331277","ENSMUSG00000049571","Cfap46",9224
"1331604","ENSMUSG00000049573","Olfr780",2913
"1331621","ENSMUSG00000049576","Zfa-ps",3420
"1331626","ENSMUSG00000049577","Zfpm1",3503
"1331670","ENSMUSG00000049580","Tsku",3050
"1331746","ENSMUSG00000049583","Grm5",10247
"1331831","ENSMUSG00000049588","Ccdc69",1848
"1331868","ENSMUSG00000049593","Lce1h",706
"1331878","ENSMUSG00000049598","Vsig8",1879
"1331915","ENSMUSG00000049600","Zbtb45",4210
"1331960","ENSMUSG00000049604","Hoxb13",2206
"1331970","ENSMUSG00000049605","Olfr418",4388
"1331989","ENSMUSG00000049606","Zfp644",14001
"1332148","ENSMUSG00000049608","Gpr55",3721
"1332158","ENSMUSG00000049612","Omg",2228
"1332168","ENSMUSG00000049618","Olfr103",3079
"1332183","ENSMUSG00000049620","Prss33",1788
"1332224","ENSMUSG00000049624","Slc17a5",3627
"1332286","ENSMUSG00000049625","Tifab",3497
"1332309","ENSMUSG00000049630","C1ql3",2535
"1332319","ENSMUSG00000049641","Vgll2",1650
"1332331","ENSMUSG00000049643","2310022A10Rik",4780
"1332451","ENSMUSG00000049648","Olfr273",4805
"1332483","ENSMUSG00000049649","Gpr3",2734
"1332506","ENSMUSG00000049653","Spatc1",1700
"1332537","ENSMUSG00000049657","Zbtb5",5606
"1332572","ENSMUSG00000049658","Bdp1",11005
"1332808","ENSMUSG00000049659","Aftph",6979
"1332923","ENSMUSG00000049670","Morn4",2353
"1332944","ENSMUSG00000049672","Zbtb14",4680
"1332978","ENSMUSG00000049674","Olfr714",4530
"1332999","ENSMUSG00000049676","Catsperg1",7044
"1333352","ENSMUSG00000049680","Urgcp",5871
"1333449","ENSMUSG00000049685","Cyp2g1",2145
"1333476","ENSMUSG00000049686","Orai1",2295
"1333500","ENSMUSG00000049687","Pheta2",3311
"1333525","ENSMUSG00000049690","Nckap5",12100
"1333751","ENSMUSG00000049691","Nkx3-2",1718
"1333761","ENSMUSG00000049692","Tmem239",1291
"1333771","ENSMUSG00000049694","BC048671",1478
"1333800","ENSMUSG00000049699","Ucn2",1155
"1333808","ENSMUSG00000049708","Olfr27",1160
"1333828","ENSMUSG00000049709","Nlrp10",4504
"1333840","ENSMUSG00000049717","Lig4",5202
"1333859","ENSMUSG00000049719","Prss46",1346
"1333880","ENSMUSG00000049721","Gal3st1",2041
"1333916","ENSMUSG00000049723","Mmp12",7237
"1334033","ENSMUSG00000049728","Zfp668",6778
"1334091","ENSMUSG00000049734","Trex1",1147
"1334110","ENSMUSG00000049737","Olfr1361",2792
"1334125","ENSMUSG00000049739","Zfp646",9723
"1334153","ENSMUSG00000049740","5330417H12Rik",1191
"1334156","ENSMUSG00000049741","Rxfp4",1245
"1334162","ENSMUSG00000049744","Arhgap15",8818
"1334277","ENSMUSG00000049751","Rpl36al",1353
"1334303","ENSMUSG00000049755","Zfp672",6674
"1334376","ENSMUSG00000049758","Olfr1318",4520
"1334417","ENSMUSG00000049760","Micos13",1169
"1334448","ENSMUSG00000049761","Pmis2",699
"1334461","ENSMUSG00000049764","Zfp280b",5224
"1334480","ENSMUSG00000049775","Tmsb4x",1371
"1334514","ENSMUSG00000049791","Fzd4",6720
"1334524","ENSMUSG00000049792","Bag5",2508
"1334557","ENSMUSG00000049796","Crh",1320
"1334567","ENSMUSG00000049797","Olfr642",4715
"1334582","ENSMUSG00000049799","Lrrc19",2848
"1334615","ENSMUSG00000049800","Sertad2",6352
"1334647","ENSMUSG00000049804","Armcx4",7996
"1334665","ENSMUSG00000049806","Olfr466",4192
"1334680","ENSMUSG00000049807","Arhgap23",6637
"1334835","ENSMUSG00000049809","Krtap9-3",759
"1334843","ENSMUSG00000049811","Fam161a",4396
"1334936","ENSMUSG00000049815","4921511C20Rik",1606
"1334944","ENSMUSG00000049823","Zbtb12",2020
"1334963","ENSMUSG00000049832","Rbx1-ps",327
"1334966","ENSMUSG00000049843","Olfr1102",1806
"1334983","ENSMUSG00000049848","Ceacam19",3361
"1335003","ENSMUSG00000049858","Suox",2497
"1335017","ENSMUSG00000049864","Olfr250",3969
"1335032","ENSMUSG00000049866","Arl4c",5492
"1335062","ENSMUSG00000049871","Nlrc3",7069
"1335195","ENSMUSG00000049872","Calhm5",5323
"1335205","ENSMUSG00000049878","Rlf",9492
"1335250","ENSMUSG00000049881","2810025M15Rik",1410
"1335264","ENSMUSG00000049882","Vcpkmt",3748
"1335321","ENSMUSG00000049891","Gm7984",538
"1335324","ENSMUSG00000049892","Rasd1",1611
"1335334","ENSMUSG00000049894","Olfr808",4523
"1335349","ENSMUSG00000049897","Stkld1",2191
"1335408","ENSMUSG00000049902","4921517D22Rik",3149
"1335443","ENSMUSG00000049904","Tmem17",1568
"1335457","ENSMUSG00000049907","Rasl11b",2161
"1335476","ENSMUSG00000049908","Gja8",6940
"1335486","ENSMUSG00000049916","2610318N02Rik",2277
"1335567","ENSMUSG00000049922","Slc35c1",3275
"1335595","ENSMUSG00000049926","Olfr921",4274
"1335623","ENSMUSG00000049928","Glp2r",5815
"1335680","ENSMUSG00000049929","Lpar4",4238
"1335692","ENSMUSG00000049932","H2ax",1384
"1335700","ENSMUSG00000049939","Lrrc4",3996
"1335716","ENSMUSG00000049940","Pgrmc2",3242
"1335731","ENSMUSG00000049946","BC030500",1769
"1335750","ENSMUSG00000049950","Rpp38",1042
"1335760","ENSMUSG00000049957","Ccdc137",3803
"1335819","ENSMUSG00000049960","Mrps16",2875
"1335835","ENSMUSG00000049969","Plekhf2",3039
"1335852","ENSMUSG00000049971","Glt1d1",4378
"1335901","ENSMUSG00000049972","Skint9",1372
"1335921","ENSMUSG00000049985","Ankrd55",6390
"1336037","ENSMUSG00000049988","Lrrc25",2039
"1336058","ENSMUSG00000049999","Ppp1r3d",3267
"1336066","ENSMUSG00000050002","Idnk",3377
"1336121","ENSMUSG00000050010","Shisa3",4754
"1336142","ENSMUSG00000050014","Apol10b",2325
"1336156","ENSMUSG00000050015","Olfr350",2086
"1336184","ENSMUSG00000050017","Pitpnb",3377
"1336251","ENSMUSG00000050022","Amz1",6697
"1336316","ENSMUSG00000050023","Olfr1176",2823
"1336332","ENSMUSG00000050028","Olfr745",2128
"1336362","ENSMUSG00000050029","Rap2c",3545
"1336374","ENSMUSG00000050030","Olfr728",7087
"1336404","ENSMUSG00000050035","Fhl4",3554
"1336423","ENSMUSG00000050043","Tmx2",2330
"1336508","ENSMUSG00000050050","Ccdc158",6207
"1336628","ENSMUSG00000050052","Tdrp",4695
"1336670","ENSMUSG00000050058","Prm3",410
"1336678","ENSMUSG00000050063","Klk6",1513
"1336743","ENSMUSG00000050064","Zfp697",8276
"1336777","ENSMUSG00000050066","A130023I24Rik",3232
"1336785","ENSMUSG00000050069","Grem2",3745
"1336795","ENSMUSG00000050071","Bex1",1186
"1336830","ENSMUSG00000050074","Spink8",821
"1336870","ENSMUSG00000050075","Gpr171",2225
"1336880","ENSMUSG00000050079","Rspry1",13211
"1337001","ENSMUSG00000050085","Olfr622",2246
"1337031","ENSMUSG00000050087","Cby3",731
"1337051","ENSMUSG00000050088","1600012H06Rik",3294
"1337085","ENSMUSG00000050089","Akap4",3027
"1337137","ENSMUSG00000050092","Sprr2b",784
"1337147","ENSMUSG00000050097","Ces2b",3408
"1337206","ENSMUSG00000050100","Hmx2",3216
"1337227","ENSMUSG00000050102","Vmn1r235",3680
"1337295","ENSMUSG00000050103","Agmo",6397
"1337413","ENSMUSG00000050105","Grrp1",1275
"1337426","ENSMUSG00000050106","Tmc8",3056
"1337593","ENSMUSG00000050107","Haspin",2810
"1337601","ENSMUSG00000050108","Bpifc",2848
"1337650","ENSMUSG00000050114","Prdx6b",2885
"1337658","ENSMUSG00000050121","Opalin",2946
"1337680","ENSMUSG00000050122","Vwa3b",5964
"1337988","ENSMUSG00000050128","Olfr1023",4740
"1338003","ENSMUSG00000050132","Sarm1",5629
"1338061","ENSMUSG00000050134","Olfr430",4102
"1338087","ENSMUSG00000050138","Kcnk12",1972
"1338097","ENSMUSG00000050141","Fam205c",1871
"1338134","ENSMUSG00000050144","Slc25a44",3578
"1338185","ENSMUSG00000050147","F2rl3",1995
"1338197","ENSMUSG00000050148","Ubqln2",3344
"1338205","ENSMUSG00000050150","Slc9b1",3689
"1338297","ENSMUSG00000050157","Gm867",1228
"1338325","ENSMUSG00000050158","Olfr165",1912
"1338349","ENSMUSG00000050164","Mchr1",2189
"1338359","ENSMUSG00000050174","Nudt6",1677
"1338471","ENSMUSG00000050179","A930002I21Rik",1512
"1338478","ENSMUSG00000050188","Lsm10",943
"1338504","ENSMUSG00000050189","Etos1",2015
"1338507","ENSMUSG00000050190","Adam34l",2326
"1338515","ENSMUSG00000050192","Eif5a2",5027
"1338531","ENSMUSG00000050195","Scd4",3768
"1338552","ENSMUSG00000050197","Rhox13",876
"1338564","ENSMUSG00000050198","Olfr768",4829
"1338578","ENSMUSG00000050199","Lgr4",5884
"1338669","ENSMUSG00000050201","Otop2",2648
"1338718","ENSMUSG00000050211","Pla2g4e",6960
"1338804","ENSMUSG00000050212","Eva1b",1942
"1338836","ENSMUSG00000050213","Snip1",2428
"1338854","ENSMUSG00000050215","Olfr70",2568
"1338864","ENSMUSG00000050217","Lgsn",1937
"1338889","ENSMUSG00000050222","Il17d",1274
"1338901","ENSMUSG00000050224","Krtap13",892
"1338909","ENSMUSG00000050229","Pigm",7554
"1338917","ENSMUSG00000050232","Cxcr3",1731
"1338927","ENSMUSG00000050234","Gja4",1685
"1338937","ENSMUSG00000050239","Krtap24-1",1575
"1338945","ENSMUSG00000050240","Hic2",6354
"1338970","ENSMUSG00000050241","Klre1",3494
"1339009","ENSMUSG00000050243","Gm5446",784
"1339012","ENSMUSG00000050244","Heatr1",7828
"1339193","ENSMUSG00000050248","Evc2",5837
"1339258","ENSMUSG00000050251","Olfr809",3320
"1339281","ENSMUSG00000050266","Olfr690",2102
"1339307","ENSMUSG00000050270","Tmem220",1669
"1339344","ENSMUSG00000050271","Prag1",9606
"1339369","ENSMUSG00000050272","Dscam",8800
"1339456","ENSMUSG00000050276","Mrgprg",1990
"1339471","ENSMUSG00000050281","Olfr630",2231
"1339485","ENSMUSG00000050288","Fzd2",3663
"1339493","ENSMUSG00000050295","Foxc1",5844
"1339501","ENSMUSG00000050296","Abca12",14808
"1339648","ENSMUSG00000050299","Gm9843",402
"1339651","ENSMUSG00000050304","Slc25a2",1346
"1339663","ENSMUSG00000050310","Rictor",16930
"1339799","ENSMUSG00000050312","Nsun3",6084
"1339860","ENSMUSG00000050315","Synpo2",13089
"1339929","ENSMUSG00000050321","Neto1",8352
"1339971","ENSMUSG00000050323","Ndufaf6",1235
"1340027","ENSMUSG00000050328","Hoxc12",1031
"1340037","ENSMUSG00000050332","Amer1",8496
"1340047","ENSMUSG00000050334","C130071C03Rik",5664
"1340070","ENSMUSG00000050335","Lgals3",1858
"1340153","ENSMUSG00000050343","Olfr1378",4324
"1340170","ENSMUSG00000050345","4930486L24Rik",1432
"1340192","ENSMUSG00000050350","Gpr18",1498
"1340202","ENSMUSG00000050357","Carmil2",5487
"1340311","ENSMUSG00000050359","Sprr1a",806
"1340321","ENSMUSG00000050366","Olfr524",5059
"1340338","ENSMUSG00000050368","Hoxd10",1816
"1340348","ENSMUSG00000050370","Ch25h",1387
"1340356","ENSMUSG00000050373","Snx21",4760
"1340414","ENSMUSG00000050377","Il31ra",5673
"1340647","ENSMUSG00000050379","Septin6",9882
"1340739","ENSMUSG00000050382","Kif7",4581
"1340908","ENSMUSG00000050383","Svs3b",1249
"1340920","ENSMUSG00000050390","C77080",5770
"1341000","ENSMUSG00000050394","Armcx6",2486
"1341036","ENSMUSG00000050395","Tnfsf15",5828
"1341063","ENSMUSG00000050397","Foxl2",3256
"1341071","ENSMUSG00000050410","Tcf19",1782
"1341114","ENSMUSG00000050423","Ppp1r3g",2694
"1341135","ENSMUSG00000050424","Pnma5",3123
"1341159","ENSMUSG00000050425","Mrgprb2",2077
"1341169","ENSMUSG00000050428","Fbxo46",4936
"1341188","ENSMUSG00000050435","Ube2dnl1",743
"1341198","ENSMUSG00000050439","Enthd1",2236
"1341235","ENSMUSG00000050440","Hamp",410
"1341247","ENSMUSG00000050445","Cyp8b1",1950
"1341255","ENSMUSG00000050447","Lypd6",3729
"1341323","ENSMUSG00000050463","Krt78",3437
"1341347","ENSMUSG00000050468","Astl",2560
"1341434","ENSMUSG00000050471","Fam118b",6122
"1341558","ENSMUSG00000050473","Slc35d3",2630
"1341568","ENSMUSG00000050478","Olfr807",1916
"1341594","ENSMUSG00000050490","Psma5-ps",952
"1341597","ENSMUSG00000050493","Fam167b",959
"1341610","ENSMUSG00000050503","Fbxl22",4035
"1341620","ENSMUSG00000050504","Olfr1323",5436
"1341652","ENSMUSG00000050505","Pcdh20",5492
"1341673","ENSMUSG00000050511","Oprd1",4021
"1341685","ENSMUSG00000050520","Cldn8",2356
"1341693","ENSMUSG00000050526","Mgat4f",1768
"1341707","ENSMUSG00000050530","Fam171a1",4442
"1341790","ENSMUSG00000050533","Gm9845",598
"1341793","ENSMUSG00000050534","Htr5b",1935
"1341803","ENSMUSG00000050538","B230217C12Rik",2245
"1341841","ENSMUSG00000050541","Adra1b",3382
"1341880","ENSMUSG00000050545","Fam228b",3640
"1341969","ENSMUSG00000050549","Fam241a",2265
"1341990","ENSMUSG00000050550","Gm11868",1478
"1341993","ENSMUSG00000050552","Lamtor4",1302
"1342011","ENSMUSG00000050553","Gk2",1880
"1342019","ENSMUSG00000050555","Hyls1",5970
"1342036","ENSMUSG00000050556","Kcnb1",11488
"1342065","ENSMUSG00000050558","Prokr2",7919
"1342117","ENSMUSG00000050565","Tor1aip2",9218
"1342207","ENSMUSG00000050567","Maml1",5528
"1342234","ENSMUSG00000050577","Olfr1038-ps",4530
"1342255","ENSMUSG00000050578","Mmp13",2673
"1342281","ENSMUSG00000050587","Lrrc4c",4626
"1342340","ENSMUSG00000050592","Fam78a",5973
"1342373","ENSMUSG00000050600","Zfp831",9807
"1342388","ENSMUSG00000050603","Olfr1008",942
"1342394","ENSMUSG00000050605","Zfp61",4426
"1342466","ENSMUSG00000050608","Micos10",2766
"1342494","ENSMUSG00000050612","Txndc2",1987
"1342515","ENSMUSG00000050613","Olfr125",3892
"1342534","ENSMUSG00000050619","Zscan29",7169
"1342593","ENSMUSG00000050621","Rps27rt",374
"1342601","ENSMUSG00000050623","Catsperz",1262
"1342674","ENSMUSG00000050625","Ccdc121",1819
"1342682","ENSMUSG00000050627","Gpd1l",5077
"1342741","ENSMUSG00000050628","Ubald2",1532
"1342756","ENSMUSG00000050635","Sprr2f",609
"1342766","ENSMUSG00000050640","Tmem150c",5555
"1342823","ENSMUSG00000050641","BC048562",793
"1342842","ENSMUSG00000050645","Defb19",394
"1342852","ENSMUSG00000050650","Mrgpra1",1088
"1342862","ENSMUSG00000050654","Olfr215",4112
"1342870","ENSMUSG00000050663","Trhde",8067
"1342967","ENSMUSG00000050666","Vstm4",2745
"1342989","ENSMUSG00000050668","Gpatch11",6141
"1343034","ENSMUSG00000050671","Ism2",2600
"1343068","ENSMUSG00000050675","Gp1ba",2718
"1343087","ENSMUSG00000050677","Ccdc96",3585
"1343095","ENSMUSG00000050685","Ccdc54",1298
"1343103","ENSMUSG00000050697","Prkaa1",4655
"1343150","ENSMUSG00000050700","Emilin3",3548
"1343177","ENSMUSG00000050702","4930563M21Rik",1924
"1343252","ENSMUSG00000050704","2310061N02Rik",794
"1343260","ENSMUSG00000050705","2310061I04Rik",2414
"1343358","ENSMUSG00000050708","Ftl1",1340
"1343411","ENSMUSG00000050711","Scg2",2515
"1343432","ENSMUSG00000050714","Zbtb26",9489
"1343453","ENSMUSG00000050721","Plekho2",5547
"1343491","ENSMUSG00000050730","Arhgap42",7215
"1343588","ENSMUSG00000050732","Vamp8",2311
"1343609","ENSMUSG00000050737","Ptges",3931
"1343632","ENSMUSG00000050742","Olfr164",2883
"1343649","ENSMUSG00000050747","Trim15",1961
"1343705","ENSMUSG00000050751","Pgbd5",4197
"1343789","ENSMUSG00000050756","Defb6",323
"1343799","ENSMUSG00000050761","Gp1bb",2087
"1343816","ENSMUSG00000050762","Prss27",1253
"1343834","ENSMUSG00000050763","Olfr1395",2984
"1343860","ENSMUSG00000050765","Gm5084",3609
"1343868","ENSMUSG00000050766","Ear14",948
"1343880","ENSMUSG00000050772","Olfr1124",2422
"1343896","ENSMUSG00000050776","Olfr1317",2578
"1343930","ENSMUSG00000050777","Tmem37",1311
"1343940","ENSMUSG00000050783","Htr1f",2579
"1343952","ENSMUSG00000050786","Ccdc126",2421
"1343977","ENSMUSG00000050788","Olfr419",2685
"1343994","ENSMUSG00000050796","B3galt6",3184
"1344002","ENSMUSG00000050799","H2bc1",384
"1344008","ENSMUSG00000050803","Olfr866",1077
"1344016","ENSMUSG00000050808","Muc15",3569
"1344058","ENSMUSG00000050810","Oog3",1865
"1344072","ENSMUSG00000050812","Ecpas",11447
"1344424","ENSMUSG00000050813","Olfr332",3426
"1344441","ENSMUSG00000050815","Olfr1441",2200
"1344475","ENSMUSG00000050818","Olfr330",2913
"1344492","ENSMUSG00000050821","Fam131a",2899
"1344566","ENSMUSG00000050822","Slc29a4",2862
"1344605","ENSMUSG00000050824","Sstr5",2733
"1344626","ENSMUSG00000050830","Vwc2",6041
"1344671","ENSMUSG00000050840","Cdh20",4012
"1344701","ENSMUSG00000050844","1700020N01Rik",1136
"1344716","ENSMUSG00000050846","Zfp623",2486
"1344726","ENSMUSG00000050853","Olfr958",3831
"1344755","ENSMUSG00000050854","Tmem125",2339
"1344799","ENSMUSG00000050855","Zfp940",6090
"1344836","ENSMUSG00000050856","Atp5k",616
"1344865","ENSMUSG00000050860","Phospho1",2029
"1344893","ENSMUSG00000050865","Olfr1494",2156
"1344919","ENSMUSG00000050866","Clrn3",3305
"1344931","ENSMUSG00000050870","Mrgprb8",1123
"1344939","ENSMUSG00000050875","Minar2",5347
"1345022","ENSMUSG00000050876","Spata31d1a",5621
"1345065","ENSMUSG00000050890","Pdik1l",5810
"1345122","ENSMUSG00000050891","Tatdn1",7483
"1345291","ENSMUSG00000050896","Rtn4rl2",1506
"1345313","ENSMUSG00000050900","Gm7327",652
"1345316","ENSMUSG00000050901","Mtnr1b",1835
"1345335","ENSMUSG00000050908","Tvp23a",3971
"1345390","ENSMUSG00000050910","Cdr2l",3700
"1345406","ENSMUSG00000050912","Tmem123",3109
"1345452","ENSMUSG00000050914","Ankrd37",1539
"1345499","ENSMUSG00000050917","Fgf4",3195
"1345520","ENSMUSG00000050919","Zfp366",6382
"1345536","ENSMUSG00000050921","P2ry10",2982
"1345566","ENSMUSG00000050926","Dcaf12l2",2885
"1345574","ENSMUSG00000050930","Map10",3542
"1345582","ENSMUSG00000050931","Sgms2",6227
"1345619","ENSMUSG00000050933","Vmn1r231",2523
"1345651","ENSMUSG00000050936","Gm42743",1511
"1345655","ENSMUSG00000050944","Efcab5",5164
"1345744","ENSMUSG00000050945","Zfp438",4040
"1345779","ENSMUSG00000050947","Amigo1",5540
"1345823","ENSMUSG00000050953","Gja1",10257
"1345878","ENSMUSG00000050954","Zfp169",8017
"1345966","ENSMUSG00000050957","Insl6",708
"1345976","ENSMUSG00000050961","AY358078",1461
"1345999","ENSMUSG00000050963","Kcns2",5586
"1346018","ENSMUSG00000050965","Prkca",8992
"1346088","ENSMUSG00000050966","Lin28a",3996
"1346129","ENSMUSG00000050967","Creg2",6091
"1346143","ENSMUSG00000050973","Gdpgp1",4189
"1346153","ENSMUSG00000050974","Gm9847",599
"1346156","ENSMUSG00000050978","Gm5215",405
"1346159","ENSMUSG00000050982","Apol10a",3033
"1346173","ENSMUSG00000050989","Selenon",3619
"1346207","ENSMUSG00000050994","Adgb",6192
"1346553","ENSMUSG00000050996","Cetn1",1384
"1346579","ENSMUSG00000051000","Fam160a1",5290
"1346670","ENSMUSG00000051002","Gm9848",259
"1346673","ENSMUSG00000051003","Olfr161",7133
"1346688","ENSMUSG00000051007","Gatd1",3633
"1346739","ENSMUSG00000051008","4930412M03Rik",1111
"1346743","ENSMUSG00000051022","Hs3st1",2230
"1346778","ENSMUSG00000051029","Serpinb1b",1926
"1346807","ENSMUSG00000051034","Zfp11",3929
"1346819","ENSMUSG00000051036","Ttc24",2351
"1346872","ENSMUSG00000051037","Zfp455",2712
"1346897","ENSMUSG00000051038","Rhox11",811
"1346909","ENSMUSG00000051041","Olfml1",1685
"1346932","ENSMUSG00000051043","Gprc5c",5245
"1347019","ENSMUSG00000051046","Olfr214",2820
"1347077","ENSMUSG00000051048","P4ha3",3135
"1347178","ENSMUSG00000051050","Spink14",3984
"1347211","ENSMUSG00000051051","Olfr523",4311
"1347272","ENSMUSG00000051054","1700014D04Rik",3281
"1347293","ENSMUSG00000051056","Gja10",2156
"1347309","ENSMUSG00000051062","Fbll1",1503
"1347317","ENSMUSG00000051065","Mb21d2",3260
"1347331","ENSMUSG00000051067","Lingo3",3559
"1347348","ENSMUSG00000051074","4930579K19Rik",1273
"1347356","ENSMUSG00000051076","Vtcn1",2622
"1347374","ENSMUSG00000051079","Rgs13",1655
"1347409","ENSMUSG00000051081","Gm4847",3012
"1347433","ENSMUSG00000051095","Olfr986",3487
"1347472","ENSMUSG00000051098","Mblac2",3957
"1347489","ENSMUSG00000051111","Sv2c",9700
"1347558","ENSMUSG00000051113","Fam71e1",2154
"1347632","ENSMUSG00000051116","Gm8121",499
"1347635","ENSMUSG00000051118","Olfr77",9649
"1347656","ENSMUSG00000051124","Gimap9",1642
"1347673","ENSMUSG00000051133","Gm6293",195
"1347676","ENSMUSG00000051136","Ghsr",4433
"1347688","ENSMUSG00000051146","Camk2n2",1291
"1347698","ENSMUSG00000051147","Nat2",1522
"1347717","ENSMUSG00000051149","Adnp",5350
"1347753","ENSMUSG00000051153","Tas2r105",964
"1347761","ENSMUSG00000051154","Commd3",2330
"1347853","ENSMUSG00000051156","Olfr1491",1729
"1347918","ENSMUSG00000051159","Cited1",1754
"1347968","ENSMUSG00000051160","Olfr853",3888
"1347983","ENSMUSG00000051166","Eml5",12031
"1348222","ENSMUSG00000051169","Rpusd3",2159
"1348350","ENSMUSG00000051172","Olfr672",1490
"1348367","ENSMUSG00000051176","Zfp42",1881
"1348409","ENSMUSG00000051177","Plcb1",11115
"1348660","ENSMUSG00000051180","Olfr522",4766
"1348668","ENSMUSG00000051182","Olfr655",2045
"1348695","ENSMUSG00000051184","Zfp524",1436
"1348725","ENSMUSG00000051185","Fam174a",4814
"1348746","ENSMUSG00000051190","Olfr1356",3023
"1348761","ENSMUSG00000051198","4930548G14Rik",1185
"1348769","ENSMUSG00000051200","Olfr513",2029
"1348784","ENSMUSG00000051207","Mrgprd",3144
"1348794","ENSMUSG00000051209","Gpr119",2269
"1348804","ENSMUSG00000051212","Gpr183",2887
