"","gene_id","gene_name","gene_length"
"2450551","ENSG00000176381","PRR18",3149
"2450566","ENSG00000176383","B3GNT4",4552
"2450612","ENSG00000176386","CDC26",1174
"2450632","ENSG00000176387","HSD11B2",2670
"2450665","ENSG00000176390","CRLF3",4388
"2450729","ENSG00000176393","RNPEP",3455
"2450889","ENSG00000176396","EID2",1455
"2450897","ENSG00000176399","DMRTA1",5586
"2450907","ENSG00000176401","EID2B",1866
"2450918","ENSG00000176402","GJC3",1119
"2450927","ENSG00000176406","RIMS2",15920
"2452263","ENSG00000176407","KCMF1",7968
"2452314","ENSG00000176410","DNAJC30",2536
"2452322","ENSG00000176422","SPRYD4",10769
"2452332","ENSG00000176428","VPS37D",1620
"2452355","ENSG00000176435","CLEC14A",2094
"2452363","ENSG00000176438","SYNE3",18219
"2452549","ENSG00000176444","CLK2",3658
"2452671","ENSG00000176454","LPCAT4",4702
"2452746","ENSG00000176463","SLCO3A1",9422
"2452880","ENSG00000176472","ZNF575",3238
"2452936","ENSG00000176473","WDR25",4218
"2453067","ENSG00000176476","SGF29",2124
"2453143","ENSG00000176485","PLAAT3",3080
"2453199","ENSG00000176490","DIRAS1",3439
"2453225","ENSG00000176495","OR5AN1",8502
"2453251","ENSG00000176510","OR10AC1",2898
"2453263","ENSG00000176515",NA,3435
"2453268","ENSG00000176531","PHLDB3",4553
"2453384","ENSG00000176532","PRR15",1956
"2453401","ENSG00000176533","GNG7",4546
"2453434","ENSG00000176540","OR4C5",981
"2453440","ENSG00000176542","USF3",13738
"2453498","ENSG00000176547","OR4C3",1036
"2453506","ENSG00000176555","OR4S1",930
"2453512","ENSG00000176563","CNTD1",3347
"2453600","ENSG00000176566","DCAF4L2",3269
"2453608","ENSG00000176567","OR4X1",918
"2453614","ENSG00000176571","CNBD1",2609
"2453705","ENSG00000176584","DMBT1L1",8141
"2453770","ENSG00000176593",NA,9172
"2453807","ENSG00000176595","KBTBD11",6911
"2453817","ENSG00000176597","B3GNT5",8125
"2453888","ENSG00000176601","MAP3K19",8130
"2454169","ENSG00000176605","LINC02914",1416
"2454184","ENSG00000176619","LMNB2",5395
"2454236","ENSG00000176623","RMDN1",5552
"2454506","ENSG00000176624","MEX3C",7871
"2454528","ENSG00000176635","HORMAD2",2285
"2454611","ENSG00000176641","RNF152",10213
"2454641","ENSG00000176654","NANOGP1",915
"2454647","ENSG00000176658","MYO1D",8188
"2454895","ENSG00000176659","LINC02910",4903
"2454926","ENSG00000176678","FOXL1",5017
"2454941","ENSG00000176679","TGIF2LY",975
"2454958","ENSG00000176681","LRRC37A",9705
"2455106","ENSG00000176692","FOXC2",2900
"2455114","ENSG00000176695","OR4F17",3265
"2455147","ENSG00000176697","BDNF",7740
"2455301","ENSG00000176700","SCAND2P",669
"2455306","ENSG00000176714","CCDC121",2845
"2455332","ENSG00000176715","ACSF3",14575
"2455602","ENSG00000176716","OR10AB1P",938
"2455605","ENSG00000176720","BOK",2680
"2455624","ENSG00000176723","ZNF843",4568
"2455654","ENSG00000176728","TTTY14",22334
"2455891","ENSG00000176731","RBIS",2542
"2456019","ENSG00000176732","PFN4",1605
"2456049","ENSG00000176742","OR51V1",948
"2456055","ENSG00000176746","MAGEB6",1949
"2456065","ENSG00000176748","OR52Z1P",951
"2456068","ENSG00000176749","CDK5R1",3948
"2456094","ENSG00000176752","OR51A1P",946
"2456097","ENSG00000176753","PAK6-AS1",2306
"2456103","ENSG00000176754","LINC00303",1987
"2456126","ENSG00000176761","ZNF285BP",1767
"2456130","ENSG00000176769","TCERG1L",5258
"2456173","ENSG00000176771","NCKAP5",9558
"2456304","ENSG00000176774","MAGEB18",1812
"2456316","ENSG00000176782","DEFB104A",316
"2456326","ENSG00000176783","RUFY1",5901
"2456570","ENSG00000176787","OR52E2",978
"2456576","ENSG00000176788","BASP1",2146
"2456606","ENSG00000176797","DEFB103A",329
"2456616","ENSG00000176798","OR51L1",7300
"2456637","ENSG00000176809","LRRC37A3",7823
"2456838","ENSG00000176812","METTL1P1",827
"2456841","ENSG00000176826","FKBP9P1",1491
"2456852","ENSG00000176834","VSIG10",8361
"2456926","ENSG00000176840","MIR7-3HG",2506
"2457265","ENSG00000176842","IRX5",2842
"2457300","ENSG00000176845","METRNL",2711
"2457349","ENSG00000176853","FAM91A1",7263
"2457545","ENSG00000176855","KRT18P28",1332
"2457548","ENSG00000176857","GJA1P1",1143
"2457551","ENSG00000176868",NA,2713
"2457554","ENSG00000176871","WSB2",4623
"2457715","ENSG00000176882",NA,333
"2457718","ENSG00000176884","GRIN1",11041
"2458141","ENSG00000176887","SOX11",9002
"2458149","ENSG00000176890","TYMS",2421
"2458212","ENSG00000176893","OR51G2",3326
"2458222","ENSG00000176894","PXMP2",1421
"2458278","ENSG00000176895","OR51A7",2192
"2458295","ENSG00000176896","TCEANC",5600
"2458418","ENSG00000176900","OR51T1",1065
"2458429","ENSG00000176903","PNMA1",2602
"2458437","ENSG00000176904","OR51H1",955
"2458440","ENSG00000176907","TCIM",1829
"2458448","ENSG00000176909","MAMSTR",2286
"2458538","ENSG00000176912","TYMSOS",3076
"2458558","ENSG00000176915","ANKLE2",17461
"2458687","ENSG00000176919","C8G",1152
"2458745","ENSG00000176920","FUT2",3381
"2458778","ENSG00000176922","OR51S1",972
"2458783","ENSG00000176923","OR7A15P",1009
"2458786","ENSG00000176925","OR51F2",1136
"2458801","ENSG00000176927","EFCAB5",6899
"2459071","ENSG00000176928","GCNT4",5884
"2459092","ENSG00000176933","TOB2P1",992
"2459095","ENSG00000176945","MUC20",6837
"2459154","ENSG00000176946","THAP4",2856
"2459210","ENSG00000176951","OR51N1P",952
"2459213","ENSG00000176953","NFATC2IP",5733
"2459276","ENSG00000176956","LY6H",1874
"2459339","ENSG00000176970","RPL7L1P11",721
"2459342","ENSG00000176971","FIBIN",2976
"2459350","ENSG00000176973","FAM89B",1458
"2459378","ENSG00000176974","SHMT1",7015
"2459532","ENSG00000176978","DPP7",3321
"2459892","ENSG00000176979","TRIM60",3015
"2459944","ENSG00000176984",NA,2081
"2459951","ENSG00000176986","SEC24C",5353
"2460176","ENSG00000176988","FMR1NB",1139
"2460207","ENSG00000176994","SMCR8",8297
"2460217","ENSG00000176998","HCG4",998
"2460220","ENSG00000177000","MTHFR",11513
"2460548","ENSG00000177023","DEFB104B",281
"2460558","ENSG00000177025","C19orf18",915
"2460576","ENSG00000177030","DEAF1",7331
"2460953","ENSG00000177034","MTX3",7931
"2461036","ENSG00000177042","TMEM80",3908
"2461119","ENSG00000177045","SIX5",3582
"2461149","ENSG00000177047","IFNW1",1201
"2461157","ENSG00000177051","FBXO46",3527
"2461181","ENSG00000177054","ZDHHC13",7759
"2461300","ENSG00000177058","SLC38A9",8823
"2461736","ENSG00000177076","ACER2",2773
"2461754","ENSG00000177082","WDR73",9622
"2461933","ENSG00000177084","POLE",12364
"2462918","ENSG00000177096","PHETA2",2451
"2462939","ENSG00000177098","SCN4B",5649
"2462982","ENSG00000177103","DSCAML1",7036
"2463270","ENSG00000177105","RHOG",1758
"2463307","ENSG00000177106","EPS8L2",5689
"2463842","ENSG00000177108","ZDHHC22",3862
"2463870","ENSG00000177112","IRAG1-AS1",1424
"2463896","ENSG00000177119","ANO6",8816
"2464429","ENSG00000177125","ZBTB34",6711
"2464450","ENSG00000177133","PRDM16-DT",6044
"2464499","ENSG00000177138","FAM9B",6889
"2464634","ENSG00000177143","CETN1",1735
"2464642","ENSG00000177144","NUDT4B",3642
"2464650","ENSG00000177150","FAM210A",4681
"2464730","ENSG00000177151","OR2T35",2957
"2464740","ENSG00000177156","TALDO1",2907
"2464835","ENSG00000177169","ULK1",7620
"2464929","ENSG00000177173","NAP1L4P1",1157
"2464932","ENSG00000177174","OR14C36",939
"2464938","ENSG00000177181","RIMKLA",10638
"2464967","ENSG00000177182","CLVS1",7393
"2465074","ENSG00000177186","OR2M7",939
"2465080","ENSG00000177189","RPS6KA3",9801
"2465770","ENSG00000177191","B3GNT8",1874
"2465797","ENSG00000177192","PUS1",5732
"2465926","ENSG00000177197","PCNPP5",481
"2465929","ENSG00000177200","CHD9",16546
"2466559","ENSG00000177201","OR2T12",5708
"2466571","ENSG00000177202","SPACA4",973
"2466579","ENSG00000177212","OR2T33",4132
"2466596","ENSG00000177225","GATD1",5510
"2466793","ENSG00000177233","OR2M1P",951
"2466796","ENSG00000177234","LINC01561",2176
"2466801","ENSG00000177238","TRIM72",8430
"2466840","ENSG00000177239","MAN1B1",10873
"2467647","ENSG00000177243","DEFB103B",518
"2467657","ENSG00000177257","DEFB4B",337
"2467667","ENSG00000177261","ENSAP3",333
"2467670","ENSG00000177272","KCNA3",10130
"2467733","ENSG00000177275","OR2AJ1",1873
"2467743","ENSG00000177283","FZD8",4050
"2467751","ENSG00000177291","GJD4",1649
"2467761","ENSG00000177294","FBXO39",2926
"2467795","ENSG00000177300","CLDN22",2177
"2467803","ENSG00000177301","KCNA2",18723
"2467963","ENSG00000177302","TOP3A",8224
"2468303","ENSG00000177303","CASKIN2",5777
"2468437","ENSG00000177306","OR7E125P",846
"2468440","ENSG00000177311","ZBTB38",14243
"2468635","ENSG00000177324","BEND2",4640
"2468694","ENSG00000177335","LINC02904",4087
"2468778","ENSG00000177337","DLGAP1-AS1",2149
"2468813","ENSG00000177338","LINC00469",2328
"2468830","ENSG00000177340","FLJ13224",1514
"2468833","ENSG00000177350","RPL13AP3",1541
"2468838","ENSG00000177352","CCDC71",1791
"2468848","ENSG00000177354","C10orf71",5439
"2468863","ENSG00000177359",NA,5833
"2468911","ENSG00000177363","LRRN4CL",2212
"2468921","ENSG00000177369","FLJ40194",6580
"2469020","ENSG00000177370","TIMM22",3182
"2469034","ENSG00000177374","HIC1",8108
"2469091","ENSG00000177380","PPFIA3",6296
"2469384","ENSG00000177383","MAGEF1",1701
"2469392","ENSG00000177398","UMODL1",7278
"2469715","ENSG00000177400","OR7E8P",1000
"2469718","ENSG00000177406","NINJ2-AS1",4356
"2469748","ENSG00000177409","SAMD9L",7992
"2469861","ENSG00000177410","ZFAS1",8315
"2469927","ENSG00000177414","UBE2U",1842
"2470033","ENSG00000177418",NA,474
"2470036","ENSG00000177425","PAWR",11530
"2470115","ENSG00000177426","TGIF1",8121
"2470345","ENSG00000177427","MIEF2",3906
"2470440","ENSG00000177432","NAP1L5",1917
"2470448","ENSG00000177447","CBX3P1",554
"2470451","ENSG00000177452",NA,584
"2470454","ENSG00000177453","NIM1K",3619
"2470494","ENSG00000177455","CD19",2681
"2470590","ENSG00000177459","ERICH5",1550
"2470611","ENSG00000177462","OR2T8",2422
"2470621","ENSG00000177463","NR2C2",11822
"2470872","ENSG00000177464","GPR4",3149
"2470885","ENSG00000177465","ACOT4",1465
"2470897","ENSG00000177468","OLIG3",2196
"2470905","ENSG00000177469","CAVIN1",3570
"2470915","ENSG00000177476","OR2G3",930
"2470921","ENSG00000177479","ARIH2",8017
"2471221","ENSG00000177483","RBM44",6049
"2471317","ENSG00000177485","ZBTB33",5313
"2471338","ENSG00000177489","OR2G2",954
"2471344","ENSG00000177494","ZBED2",2214
"2471354","ENSG00000177504","VCX2",815
"2471366","ENSG00000177508","IRX3",2935
"2471392","ENSG00000177511","ST8SIA3",10324
"2471418","ENSG00000177519","RPRM",1425
"2471426","ENSG00000177535","OR2B11",6414
"2471453","ENSG00000177542","SLC25A22",4595
"2471888","ENSG00000177548","RABEP2",4498
"2472060","ENSG00000177551","NHLH2",7541
"2472086","ENSG00000177553","C1orf167-AS1",1868
"2472091","ENSG00000177556","ATOX1",5239
"2472169","ENSG00000177558","FAM187B",1194
"2472179","ENSG00000177565","TBL1XR1",11705
"2472836","ENSG00000177570","SAMD12",15382
"2472929","ENSG00000177575","CD163",5815
"2473137","ENSG00000177576","C18orf32",5747
"2473171","ENSG00000177586","OR7E149P",1023
"2473174","ENSG00000177590","GIMAP3P",836
"2473177","ENSG00000177595","PIDD1",5855
"2473418","ENSG00000177596",NA,2328
"2473422","ENSG00000177599","ZNF491",3449
"2473449","ENSG00000177600","RPLP2",1637
"2473509","ENSG00000177602","HASPIN",2797
"2473517","ENSG00000177606","JUN",3624
"2473538","ENSG00000177613","CSTF2T",4110
"2473546","ENSG00000177614","PGBD5",11257
"2473590","ENSG00000177627","C12orf54",1874
"2473657","ENSG00000177628","GBA1",3648
"2473822","ENSG00000177640","CASC2",14972
"2473868","ENSG00000177646","ACAD9",11841
"2474742","ENSG00000177663","IL17RA",9288
"2474855","ENSG00000177666","PNPLA2",3831
"2474903","ENSG00000177669","MBOAT4",1644
"2474915","ENSG00000177673","TEX44",1413
"2474923","ENSG00000177674","AGTRAP",2435
"2475081","ENSG00000177675","CD163L1",5658
"2475231","ENSG00000177679","SRRM3",6877
"2475286","ENSG00000177683","THAP5",5056
"2475338","ENSG00000177684","DEFB114",312
"2475348","ENSG00000177685","CRACR2B",4224
"2475481","ENSG00000177688","SUMO4",1017
"2475489","ENSG00000177689","MAGEB10",1953
"2475508","ENSG00000177692","DNAJC28",2480
"2475547","ENSG00000177693","OR4F4",1072
"2475553","ENSG00000177694","NAALADL2",13546
"2475672","ENSG00000177697","CD151",3894
"2475957","ENSG00000177699",NA,1900
"2475961","ENSG00000177700","POLR2L",1126
"2475982","ENSG00000177706","FAM20C",5054
"2476026","ENSG00000177707","NECTIN3",7717
"2476140","ENSG00000177710","SLC35G5",1349
"2476148","ENSG00000177721","ANXA2R",2234
"2476165","ENSG00000177725",NA,2371
"2476168","ENSG00000177728","TMEM94",9045
"2476901","ENSG00000177731","FLII",6308
"2477391","ENSG00000177732","SOX12",4673
"2477399","ENSG00000177733","HNRNPA0",8713
"2477407","ENSG00000177736","FXNP2",547
"2477410","ENSG00000177738","ANXA2R-OT1",6378
"2477433","ENSG00000177752","YIPF7",4479
"2477516","ENSG00000177757","FAM87B",1947
"2477520","ENSG00000177770","CDKN2AIPNLP1",302
"2477523","ENSG00000177776","RPS2P2",601
"2477526","ENSG00000177788","RAB4A-AS1",8197
"2477553","ENSG00000177791","MYOZ1",1300
"2477571","ENSG00000177800","TMEM78",2175
"2477574","ENSG00000177803","YWHAQP4",657
"2477577","ENSG00000177807","KCNJ10",6252
"2477661","ENSG00000177822","TENM3-AS1",6221
"2477711","ENSG00000177830","CHID1",5359
"2478100","ENSG00000177839","PCDHB9",4415
"2478118","ENSG00000177842","ZNF620",3783
"2478190","ENSG00000177853","ZNF518A",11266
"2478270","ENSG00000177854","TMEM187",1496
"2478294","ENSG00000177855","CACYBPP2",678
"2478297","ENSG00000177868","SVBP",1353
"2478324","ENSG00000177873","ZNF619",5331
"2478459","ENSG00000177875","CCDC184",2283
"2478467","ENSG00000177879","AP3S1",2929
"2478535","ENSG00000177885","GRB2",4716
"2478678","ENSG00000177888","ZBTB41",8679
"2478733","ENSG00000177889","UBE2N",5954
"2478798","ENSG00000177910","SPATA31C2",3979
"2478825","ENSG00000177917","ARL6IP6",19294
"2479049","ENSG00000177932","ZNF354C",5893
"2479065","ENSG00000177938","CAPZA3",1070
"2479073","ENSG00000177943","MAMDC4",5490
"2479245","ENSG00000177946","CENPBD1P",2744
"2479253","ENSG00000177947","ODF3",3087
"2479294","ENSG00000177951","BET1L",3839
"2479376","ENSG00000177954","RPS27",1028
"2479417","ENSG00000177963","RIC8A",6488
"2479584","ENSG00000177971","IMP3",2510
"2479605","ENSG00000177981","ASB8",4086
"2479819","ENSG00000177984","LCN15",2887
"2479851","ENSG00000177989","ODF3B",2421
"2479971","ENSG00000177990","DPY19L2",5611
"2480129","ENSG00000177992","SPATA31E1",4431
"2480143","ENSG00000177993","ZNRF3-AS1",2170
"2480148","ENSG00000177994","C2orf73",2738
"2480249","ENSG00000178015","GPR150",2056
"2480257","ENSG00000178021","TSPYL6",3052
"2480265","ENSG00000178026","LRRC75B",3422
"2480331","ENSG00000178028","DMAP1",5599
"2480526","ENSG00000178031","ADAMTSL1",13446
"2480871","ENSG00000178033","CALHM5",9787
"2480881","ENSG00000178035","IMPDH2",5123
"2481373","ENSG00000178038","ALS2CL",9059
"2481672","ENSG00000178053","MLF1",3735
"2482067","ENSG00000178055","PRSS42P",1857
"2482078","ENSG00000178057","NDUFAF3",1727
"2482148","ENSG00000178074","C2orf69",4259
"2482161","ENSG00000178075","GRAMD1C",7444
"2482395","ENSG00000178078","STAP2",2766
"2482564","ENSG00000178081","ULK4P3",440
"2482571","ENSG00000178082","TWF1P1",1049
"2482574","ENSG00000178084","HTR3C",1699
"2482598","ENSG00000178093","TSSK6",1529
"2482622","ENSG00000178096","BOLA1",1461
"2482655","ENSG00000178104","PDE4DIP",37693
"2484330","ENSG00000178105","DDX10",18059
"2484793","ENSG00000178107",NA,358
"2484797","ENSG00000178115","GOLGA8Q",5348
"2484845","ENSG00000178125","PPP1R42",2250
"2484958","ENSG00000178127","NDUFV2",2711
"2485043","ENSG00000178130","FAM27E5",693
"2485050","ENSG00000178146","GK4P",1570
"2485053","ENSG00000178149","DALRD3",3686
"2485257","ENSG00000178150","ZNF114",3014
"2485349","ENSG00000178162","FAR2P2",594
"2485356","ENSG00000178163","ZNF518B",10915
"2485385","ENSG00000178171","AMER3",6438
"2485411","ENSG00000178172","SPINK6",606
"2485451","ENSG00000178175","ZNF366",6407
"2485483","ENSG00000178177","LCORL",16929
"2485733","ENSG00000178184","PARD6G",4192
"2485764","ENSG00000178187","ZNF454",2662
"2485800","ENSG00000178188","SH2B1",7145
"2486089","ENSG00000178199","ZC3H12D",6686
"2486134","ENSG00000178201","VN1R1",2351
"2486142","ENSG00000178202","POGLUT3",7025
"2486265","ENSG00000178209","PLEC",16992
"2487237","ENSG00000178217","SH2D4B",4584
"2487304","ENSG00000178222","RNF212",5005
"2487525","ENSG00000178226","PRSS36",3673
"2487667","ENSG00000178229","ZNF543",3690
"2487681","ENSG00000178233","TMEM151B",5475
"2487703","ENSG00000178234","GALNT11",8288
"2487882","ENSG00000178235","SLITRK1",5270
"2487899","ENSG00000178243","LINC02907",1924
"2487904","ENSG00000178248","FAM230I",1578
"2487918","ENSG00000178252","WDR6",5304
"2488123","ENSG00000178257","PRM3",431
"2488131","ENSG00000178279","TNP2",1786
"2488148","ENSG00000178287","SPAG11A",1973
"2488248","ENSG00000178295","GEN1",11832
"2488361","ENSG00000178297","TMPRSS9",4350
"2488505","ENSG00000178301","AQP11",2125
"2488522","ENSG00000178307","TMEM11",2187
"2488552","ENSG00000178338","ZNF354B",3742
"2488587","ENSG00000178342","KCNG2",2353
"2488604","ENSG00000178343","SHISA3",2322
"2488614","ENSG00000178358","OR2D3",993
"2488620","ENSG00000178363","CALML3",1811
"2488628","ENSG00000178372","CALML5",874
"2488636","ENSG00000178381","ZFAND2A",2282
"2488703","ENSG00000178385","PLEKHM3",11638
"2488766","ENSG00000178386","ZNF223",3310
"2488825","ENSG00000178394","HTR1A",4613
"2488840","ENSG00000178395","CCDC185",2051
"2488848","ENSG00000178397","FAM220A",2393
"2488876","ENSG00000178401","DNAJC22",5144
"2488920","ENSG00000178403","NEUROG2",2295
"2488930","ENSG00000178404","CEP295NL",2272
"2488962","ENSG00000178409","BEND3",7085
"2488991","ENSG00000178412","CTDP1-DT",1111
"2488998","ENSG00000178425","NT5DC1",7307
"2489066","ENSG00000178429","RPS3AP5",821
"2489069","ENSG00000178440","TIMM23B-AGAP6",4297
"2489159","ENSG00000178445","GLDC",8882
"2489494","ENSG00000178449","COX14",970
"2489535","ENSG00000178457","LINC00314",607
"2489539","ENSG00000178458","H3P16",411
"2489542","ENSG00000178460","MCMDC2",6354
"2489733","ENSG00000178462","TUBAL3",1793
"2489760","ENSG00000178464","RPL10P16",645
"2489763","ENSG00000178467","P4HTM",7637
"2489876","ENSG00000178473","UCN3",1243
"2489886","ENSG00000178498","DTX3",4087
"2490008","ENSG00000178502","KLHL11",7402
"2490018","ENSG00000178503","NECAP1P1",830
"2490021","ENSG00000178522","AMBN",2005
"2490084","ENSG00000178531","CTXN1",1237
"2490094","ENSG00000178537","SLC25A20",1898
"2490165","ENSG00000178538","CA8",7706
"2490208","ENSG00000178556","CKS1BP6",240
"2490211","ENSG00000178562","CD28",4885
"2490247","ENSG00000178567","EPM2AIP1",8089
"2490271","ENSG00000178568","ERBB4",13015
"2490552","ENSG00000178573","MAF",6999
"2490577","ENSG00000178585","CTNNBIP1",3339
"2490640","ENSG00000178586","OR6B3",1698
"2490652","ENSG00000178591","DEFB125",1296
"2490665","ENSG00000178596","GAPDHP29",985
"2490668","ENSG00000178597","PSAPL1",4646
"2490676","ENSG00000178602","OTOS",645
"2490705","ENSG00000178605","GTPBP6",2941
"2490736","ENSG00000178607","ERN1",19153
"2490892","ENSG00000178623","GPR35",6755
"2490951","ENSG00000178631","ACTG1P1",1129
"2490954","ENSG00000178636","MRPL42P1",2462
"2490966","ENSG00000178645","C10orf53",5804
"2491011","ENSG00000178654","PPIAP33",555
"2491014","ENSG00000178660","ARMC10P1",855
"2491017","ENSG00000178662","CSRNP3",12565
"2491119","ENSG00000178665","ZNF713",6480
"2491190","ENSG00000178685","PARP10",6033
"2491474","ENSG00000178690","DYNAP",2137
"2491508","ENSG00000178691","SUZ12",6551
"2491588","ENSG00000178694","NSUN3",8858
"2491644","ENSG00000178695","KCTD12",6231
"2491652","ENSG00000178700","DHFR2",4352
"2491704","ENSG00000178715",NA,438
"2491707","ENSG00000178718","RPP25",2355
"2491715","ENSG00000178719","GRINA",2529
"2491820","ENSG00000178722","C5orf64",23239
"2492052","ENSG00000178723","GLULP4",1122
"2492055","ENSG00000178726","THBD",4040
"2492063","ENSG00000178732","GP5",3563
"2492080","ENSG00000178734","LMO7DN",1167
"2492086","ENSG00000178741","COX5A",1326
"2492167","ENSG00000178750","STX19",1149
